Time(15A),Voltage(15A),Time(20A),Voltage(20A),Time(25A),Voltage(25A),Time(27A),Voltage(27A),Time(30A),Voltage(30A)
66.0443004474755,11.72529485165135,65.62575507506045,11.109329964214005,,,,,,
66.62406329667266,11.718542012171707,66.05747687586634,11.092628823958467,,,,,,
67.20382614586978,11.710776246770116,66.28147615851069,11.068074749294984,,,,,,
67.78358899506694,11.704248501939793,66.59771043989096,11.039393939393939,,,,,,
68.36335184426409,11.695469810616256,66.93590543525596,11.008752930255055,,,,,,
68.94311469346124,11.686466024643396,67.17747328908811,10.979432476392189,,,,,,
69.52287754265839,11.676449312748591,67.49370757046836,10.949843784738881,,,,,,
70.10264039185552,11.666207506204465,67.80754613759575,10.918443081158536,,,,,,
70.68240324105267,11.656753530932962,68.04711756288381,10.890693913000517,,,,,,
71.26216609024982,11.647637197635444,68.31064613070072,10.86454416737851,,,,,,
71.84192893944697,11.638745958987245,68.6005275552993,10.837390249515362,,,,,,
72.42169178864413,11.629066889066422,68.91676183667954,10.809204647842826,,,,,,
73.00145463784128,11.619612913794919,68.96946755024291,10.773013179809421,,,,,,
73.5812174870384,11.61060912782206,68.96946755024291,10.739070782480487,,,,,,
74.16098033623555,11.601042605225897,68.9378441221049,10.70929638774149,,,,,,
74.7407431854327,11.59203881925304,69.12758469093305,10.679233121535864,,,,,,
75.32050603462986,11.584160506526787,69.44381897231332,10.649830132968246,,,,,,
75.90026888382701,11.57504417322927,69.76005325369357,10.619808134114995,,,,,,
76.48003173302413,11.567053313178356,70.02650991670842,10.591780723959898,,,,,,
77.05979458222129,11.559062453127444,70.33373467440265,10.5634861341516,,,,,,
77.63955743141844,11.550283761803907,70.656050384271,10.532218178697779,,,,,,
78.21932028061559,11.542067807103672,70.97228466565124,10.507994242853298,,,,,,
78.79908312981274,11.533401663104796,,,,,,,,
79.37884597900987,11.52338495120999,,,,,,,,
79.95860882820702,11.515506638483739,,,,,,,,
80.53837167740417,11.507403231108166,,,,,,,,
81.11813452660132,11.497836708512004,,,,,,,,
81.69789737579848,11.487257259993894,,,,,,,,
82.27766022499563,11.4757774328785,,,,,,,,
82.85742307419275,11.464860342386409,,,,,,,,
83.4371859233899,11.45281777864771,,,,,,,,
84.01694877258706,11.440887762233672,,,,,,,,
84.59671162178421,11.430533408364884,,,,,,,,
85.17647447098136,11.418828486600168,,,,,,,,
85.75623732017849,11.408249038082058,,,,,,,,
86.33600016937564,11.396656663642002,,,,,,,,
86.91576301857279,11.384276457929321,,,,,,,,
87.49552586776994,11.371558610242658,,,,,,,,
88.0752887169671,11.360528972425906,,,,,,,,
88.65505156616425,11.349161692635171,,,,,,,,
89.23481441536137,11.337344223545795,,,,,,,,
89.81457726455852,11.32462637585913,,,,,,,,
90.39434011375567,11.312471264795771,,,,,,,,
90.97410296295283,11.299753417109109,,,,,,,,
91.55386581214998,11.286585380123803,,,,,,,,
92.1336286613471,11.273079701164514,,,,,,,,
92.71339151054426,11.258110906984637,,,,,,,,
93.29315435974141,11.243479754778742,,,,,,,,
93.87291720893856,11.229073697222166,,,,,,,,
94.45268005813571,11.215568018262879,,,,,,,,
95.03244290733286,11.200824318732321,,,,,,,,
95.55950004296662,11.17970293747099,,,,,,,,
96.13520860650505,11.16240239359045,,,,,,,,
96.52796752969368,11.147772323570369,,,,,,,,
97.00137777830759,11.132451819000925,,,,,,,,
97.57637201532518,11.110373785479977,,,,,,,,
98.04286925262926,11.091779201997793,,,,,,,,
98.43854964636608,11.067919996723575,,,,,,,,
98.93266571102276,11.046223686212102,,,,,,,,
99.51242856021989,11.022886998443699,,,,,,,,
99.99205055364664,10.995774347932928,,,,,,,,
100.22635140757836,10.971903060372385,,,,,,,,
100.54018997470575,10.943241008358784,,,,,,,,
100.856424256086,10.912187325696143,,,,,,,,
101.17265853746628,10.880720969509746,,,,,,,,
101.51119138996953,10.851183068443978,,,,,,,,
101.8051271002268,10.823441884412409,,,,,,,,
102.07105138229656,10.794528476707066,,,,,,,,
102.38249423517107,10.763015225802059,,,,,,,,
102.62206566045913,10.734840878861988,,,,,,,,
102.93390779904246,10.706779079246578,,,,,,,,
103.17547565287461,10.677974467288408,,,,,,,,
103.49170993425486,10.647560428587589,,,,,,,,
103.8302427867581,10.615387765793223,,,,,,,,
104.09782564023371,10.581294583907534,,,,,,,,
104.39209920762923,10.5526455181237,,,,,,,,
104.77083705958145,10.52225052589321,,,,,,,,
104.94990134284163,10.504569052606122,,,,,,,,
