Time,Vdc,Adc
1678483793.768886, 4.7171e1, 1.4980e1
1678483794.2375426, 4.7171e1, 1.4980e1
1678483794.8703673, 4.7170e1, 1.4980e1
1678483795.2849627, 4.7170e1, 1.4980e1
1678483795.7689292, 4.7169e1, 1.4980e1
1678483796.2377787, 4.7169e1, 1.4980e1
1678483796.870077, 4.7168e1, 1.4980e1
1678483797.2859643, 4.7167e1, 1.4980e1
1678483797.769027, 4.7166e1, 1.4980e1
1678483798.2379994, 4.7166e1, 1.4980e1
1678483798.8703043, 4.7166e1, 1.4980e1
1678483799.2860234, 4.7165e1, 1.4980e1
1678483799.7695045, 4.7165e1, 1.4980e1
1678483800.2383053, 4.7164e1, 1.4980e1
1678483800.8712611, 4.7163e1, 1.4980e1
1678483801.2864747, 4.7163e1, 1.4980e1
1678483801.7690592, 4.7162e1, 1.4980e1
1678483802.2385116, 4.7162e1, 1.4980e1
1678483802.8710358, 4.7161e1, 1.4980e1
1678483803.2860923, 4.7161e1, 1.4980e1
1678483803.7700925, 4.7160e1, 1.4980e1
1678483804.2388608, 4.7159e1, 1.4980e1
1678483804.8713694, 4.7159e1, 1.4980e1
1678483805.2860851, 4.7159e1, 1.4980e1
1678483805.7700915, 4.7158e1, 1.4980e1
1678483806.2390776, 4.7158e1, 1.4980e1
1678483806.8717442, 4.7157e1, 1.4980e1
1678483807.2871134, 4.7157e1, 1.4980e1
1678483807.7701209, 4.7156e1, 1.4980e1
1678483808.2393143, 4.7155e1, 1.4980e1
1678483808.8725863, 4.7154e1, 1.4980e1
1678483809.287169, 4.7153e1, 1.4980e1
1678483809.770172, 4.7152e1, 1.4980e1
1678483810.2395453, 4.7151e1, 1.4980e1
1678483810.8726463, 4.7151e1, 1.4980e1
1678483811.287202, 4.7150e1, 1.4980e1
1678483811.7702155, 4.7150e1, 1.4980e1
1678483812.2398171, 4.7149e1, 1.4980e1
1678483812.872702, 4.7149e1, 1.4980e1
1678483813.2872756, 4.7148e1, 1.4980e1
1678483813.7713156, 4.7147e1, 1.4980e1
1678483814.2400348, 4.7146e1, 1.4980e1
1678483814.8727345, 4.7145e1, 1.4980e1
1678483815.2883375, 4.7144e1, 1.4980e1
1678483815.771341, 4.7143e1, 1.4980e1
1678483816.2402973, 4.7142e1, 1.4980e1
1678483816.8725824, 4.7142e1, 1.4980e1
1678483817.288749, 4.7141e1, 1.4980e1
1678483817.7713802, 4.7141e1, 1.4980e1
1678483818.2405586, 4.7140e1, 1.4980e1
1678483818.8736792, 4.7140e1, 1.4980e1
1678483819.288441, 4.7139e1, 1.4980e1
1678483819.771425, 4.7139e1, 1.4980e1
1678483820.2408335, 4.7138e1, 1.4980e1
1678483820.8738394, 4.7138e1, 1.4981e1
1678483821.288477, 4.7137e1, 1.4981e1
1678483821.772518, 4.7135e1, 1.4981e1
1678483822.2411218, 4.7134e1, 1.4981e1
1678483822.8740308, 4.7132e1, 1.4981e1
1678483823.2885056, 4.7131e1, 1.4981e1
1678483823.7725353, 4.7130e1, 1.4981e1
1678483824.2412822, 4.7130e1, 1.4981e1
1678483824.8740032, 4.7129e1, 1.4981e1
1678483825.2895157, 4.7128e1, 1.4981e1
1678483825.7726326, 4.7127e1, 1.4981e1
1678483826.2416167, 4.7127e1, 1.4981e1
1678483826.8740287, 4.7126e1, 1.4981e1
1678483827.2896433, 4.7125e1, 1.4981e1
1678483827.7726343, 4.7124e1, 1.4981e1
1678483828.2418628, 4.7124e1, 1.4981e1
1678483828.8749285, 4.7124e1, 1.4981e1
1678483829.2896192, 4.7124e1, 1.4981e1
1678483829.7726862, 4.7124e1, 1.4981e1
1678483830.2421477, 4.7125e1, 1.4981e1
1678483830.8750653, 4.7125e1, 1.4981e1
1678483831.2896478, 4.7124e1, 1.4981e1
1678483831.7736566, 4.7123e1, 1.4981e1
1678483832.2424035, 4.7123e1, 1.4981e1
1678483832.8751068, 4.7122e1, 1.4980e1
1678483833.2896805, 4.7121e1, 1.4981e1
1678483833.7736723, 4.7120e1, 1.4981e1
1678483834.2426162, 4.7119e1, 1.4981e1
1678483834.874914, 4.7118e1, 1.4981e1
1678483835.2907383, 4.7117e1, 1.4981e1
1678483835.7740319, 4.7116e1, 1.4981e1
1678483836.2432985, 4.7115e1, 1.4981e1
1678483836.8763049, 4.7115e1, 1.4981e1
1678483837.290776, 4.7114e1, 1.4981e1
1678483837.7737923, 4.7114e1, 1.4981e1
1678483838.243186, 4.7113e1, 1.4981e1
1678483838.8762612, 4.7113e1, 1.4981e1
1678483839.290865, 4.7112e1, 1.4981e1
1678483839.7738068, 4.7111e1, 1.4981e1
1678483840.2434533, 4.7110e1, 1.4981e1
1678483840.8764222, 4.7109e1, 1.4981e1
1678483841.290914, 4.7108e1, 1.4981e1
1678483841.7749052, 4.7108e1, 1.4981e1
1678483842.2436275, 4.7108e1, 1.4981e1
1678483842.8762996, 4.7107e1, 1.4981e1
1678483843.290898, 4.7107e1, 1.4981e1
1678483843.774938, 4.7106e1, 1.4981e1
1678483844.2439122, 4.7105e1, 1.4981e1
1678483844.8765855, 4.7104e1, 1.4981e1
1678483845.2919765, 4.7103e1, 1.4981e1
1678483845.774979, 4.7102e1, 1.4981e1
1678483846.2441792, 4.7101e1, 1.4981e1
1678483846.8774648, 4.7100e1, 1.4981e1
1678483847.2920284, 4.7099e1, 1.4981e1
1678483847.7750163, 4.7099e1, 1.4981e1
1678483848.244427, 4.7098e1, 1.4981e1
1678483848.8774748, 4.7097e1, 1.4981e1
1678483849.292046, 4.7096e1, 1.4981e1
1678483849.7760942, 4.7096e1, 1.4981e1
1678483850.2446768, 4.7095e1, 1.4981e1
1678483850.8775573, 4.7095e1, 1.4981e1
1678483851.2920985, 4.7095e1, 1.4981e1
1678483851.7761195, 4.7094e1, 1.4981e1
1678483852.245239, 4.7093e1, 1.4981e1
1678483852.877348, 4.7092e1, 1.4981e1
1678483853.2931979, 4.7091e1, 1.4981e1
1678483853.776183, 4.7090e1, 1.4981e1
1678483854.2452497, 4.7089e1, 1.4981e1
1678483854.87761, 4.7089e1, 1.4981e1
1678483855.293257, 4.7089e1, 1.4981e1
1678483855.776227, 4.7088e1, 1.4981e1
1678483856.2454908, 4.7088e1, 1.4981e1
1678483856.878643, 4.7087e1, 1.4981e1
1678483857.293247, 4.7086e1, 1.4981e1
1678483857.7764053, 4.7086e1, 1.4981e1
1678483858.2457488, 4.7085e1, 1.4981e1
1678483858.8786557, 4.7085e1, 1.4981e1
1678483859.293291, 4.7084e1, 1.4981e1
1678483859.7772992, 4.7083e1, 1.4981e1
1678483860.2459848, 4.7083e1, 1.4981e1
1678483860.878377, 4.7083e1, 1.4981e1
1678483861.2933438, 4.7082e1, 1.4981e1
1678483861.7773113, 4.7081e1, 1.4981e1
1678483862.2462215, 4.7080e1, 1.4981e1
1678483862.8786595, 4.7079e1, 1.4981e1
1678483863.2943232, 4.7079e1, 1.4981e1
1678483863.7773402, 4.7079e1, 1.4981e1
1678483864.2464855, 4.7079e1, 1.4980e1
1678483864.8787684, 4.7079e1, 1.4980e1
1678483865.2943537, 4.7079e1, 1.4980e1
1678483865.7774105, 4.7079e1, 1.4981e1
1678483866.246734, 4.7079e1, 1.4981e1
1678483866.8798373, 4.7078e1, 1.4981e1
1678483867.2943897, 4.7077e1, 1.4981e1
1678483867.7774367, 4.7076e1, 1.4981e1
1678483868.2469704, 4.7075e1, 1.4981e1
1678483868.8798747, 4.7075e1, 1.4981e1
1678483869.2944252, 4.7073e1, 1.4981e1
1678483869.778479, 4.7073e1, 1.4980e1
1678483870.247246, 4.7072e1, 1.4980e1
1678483870.8799496, 4.7072e1, 1.4981e1
1678483871.2945051, 4.7071e1, 1.4981e1
1678483871.7785366, 4.7071e1, 1.4981e1
1678483872.247525, 4.7070e1, 1.4981e1
1678483872.8799782, 4.7069e1, 1.4981e1
1678483873.2955642, 4.7068e1, 1.4981e1
1678483873.7785838, 4.7067e1, 1.4980e1
1678483874.2478018, 4.7066e1, 1.4980e1
1678483874.881131, 4.7065e1, 1.4980e1
1678483875.2956543, 4.7065e1, 1.4980e1
1678483875.7787933, 4.7064e1, 1.4980e1
1678483876.2483814, 4.7063e1, 1.4981e1
1678483876.8809383, 4.7061e1, 1.4981e1
1678483877.2956417, 4.7060e1, 1.4981e1
1678483877.7788436, 4.7059e1, 1.4981e1
1678483878.2482996, 4.7058e1, 1.4981e1
1678483878.8812606, 4.7057e1, 1.4981e1
1678483879.2956786, 4.7057e1, 1.4981e1
1678483879.7797127, 4.7056e1, 1.4981e1
1678483880.2484686, 4.7055e1, 1.4981e1
1678483880.8812041, 4.7055e1, 1.4981e1
1678483881.2967498, 4.7054e1, 1.4981e1
1678483881.7797942, 4.7053e1, 1.4981e1
1678483882.2487905, 4.7052e1, 1.4981e1
1678483882.8812582, 4.7052e1, 1.4981e1
1678483883.2967951, 4.7051e1, 1.4981e1
1678483883.7798185, 4.7050e1, 1.4981e1
1678483884.249046, 4.7049e1, 1.4981e1
1678483884.882259, 4.7048e1, 1.4981e1
1678483885.296855, 4.7047e1, 1.4981e1
1678483885.779851, 4.7046e1, 1.4981e1
1678483886.2493284, 4.7045e1, 1.4981e1
1678483886.8820577, 4.7045e1, 1.4981e1
1678483887.2968876, 4.7045e1, 1.4981e1
1678483887.7808568, 4.7043e1, 1.4981e1
1678483888.2495773, 4.7042e1, 1.4981e1
1678483888.882271, 4.7041e1, 1.4981e1
1678483889.296919, 4.7039e1, 1.4981e1
1678483889.7809057, 4.7039e1, 1.4981e1
1678483890.2497795, 4.7038e1, 1.4981e1
1678483890.882189, 4.7038e1, 1.4981e1
1678483891.2979305, 4.7038e1, 1.4981e1
1678483891.7809703, 4.7038e1, 1.4981e1
1678483892.2500894, 4.7037e1, 1.4981e1
1678483892.8824348, 4.7036e1, 1.4981e1
1678483893.2979612, 4.7035e1, 1.4981e1
1678483893.7809963, 4.7034e1, 1.4981e1
1678483894.2503483, 4.7034e1, 1.4981e1
1678483894.8831933, 4.7033e1, 1.4981e1
1678483895.2980185, 4.7032e1, 1.4981e1
1678483895.7810478, 4.7031e1, 1.4981e1
1678483896.2509177, 4.7030e1, 1.4981e1
1678483896.883546, 4.7030e1, 1.4981e1
1678483897.2980545, 4.7030e1, 1.4981e1
1678483897.7820895, 4.7030e1, 1.4981e1
1678483898.250884, 4.7030e1, 1.4981e1
1678483898.8835642, 4.7029e1, 1.4981e1
1678483899.298112, 4.7029e1, 1.4981e1
1678483899.7821486, 4.7028e1, 1.4981e1
1678483900.2510653, 4.7027e1, 1.4981e1
1678483900.8836405, 4.7027e1, 1.4981e1
1678483901.2991757, 4.7026e1, 1.4981e1
1678483901.7822444, 4.7025e1, 1.4981e1
1678483902.2514791, 4.7025e1, 1.4981e1
1678483902.8844836, 4.7024e1, 1.4981e1
1678483903.2992058, 4.7024e1, 1.4981e1
1678483903.7825012, 4.7024e1, 1.4981e1
1678483904.2516181, 4.7023e1, 1.4981e1
1678483904.884497, 4.7023e1, 1.4981e1
1678483905.2992556, 4.7022e1, 1.4981e1
1678483905.7822938, 4.7022e1, 1.4981e1
1678483906.2518675, 4.7021e1, 1.4981e1
1678483906.8845115, 4.7021e1, 1.4981e1
1678483907.2996616, 4.7020e1, 1.4981e1
1678483907.783343, 4.7020e1, 1.4981e1
1678483908.2520738, 4.7020e1, 1.4981e1
1678483908.8848746, 4.7019e1, 1.4981e1
1678483909.3007305, 4.7019e1, 1.4981e1
1678483909.7837887, 4.7017e1, 1.4981e1
1678483910.2529628, 4.7016e1, 1.4981e1
1678483910.8847523, 4.7016e1, 1.4981e1
1678483911.3003988, 4.7016e1, 1.4981e1
1678483911.783474, 4.7016e1, 1.4981e1
1678483912.2526717, 4.7015e1, 1.4981e1
1678483912.8858786, 4.7014e1, 1.4980e1
1678483913.3004973, 4.7014e1, 1.4981e1
1678483913.7834678, 4.7013e1, 1.4981e1
1678483914.252876, 4.7012e1, 1.4981e1
1678483914.8856034, 4.7011e1, 1.4981e1
1678483915.3004768, 4.7011e1, 1.4981e1
1678483915.7844808, 4.7010e1, 1.4981e1
1678483916.2531428, 4.7009e1, 1.4981e1
1678483916.8860226, 4.7007e1, 1.4981e1
1678483917.3005192, 4.7006e1, 1.4981e1
1678483917.7845194, 4.7005e1, 1.4981e1
1678483918.253388, 4.7004e1, 1.4981e1
1678483918.8859773, 4.7004e1, 1.4981e1
1678483919.301501, 4.7003e1, 1.4981e1
1678483919.7850115, 4.7003e1, 1.4981e1
1678483920.2536867, 4.7002e1, 1.4981e1
1678483920.885974, 4.7002e1, 1.4981e1
1678483921.3016095, 4.7002e1, 1.4981e1
1678483921.784581, 4.7001e1, 1.4981e1
1678483922.2539122, 4.7001e1, 1.4981e1
1678483922.8865895, 4.7000e1, 1.4981e1
1678483923.3016572, 4.6999e1, 1.4981e1
1678483923.784686, 4.6999e1, 1.4981e1
1678483924.2544813, 4.6998e1, 1.4981e1
1678483924.8872254, 4.6998e1, 1.4981e1
1678483925.3016932, 4.6997e1, 1.4981e1
1678483925.7857437, 4.6996e1, 1.4981e1
1678483926.2544758, 4.6996e1, 1.4981e1
1678483926.8871417, 4.6995e1, 1.4981e1
1678483927.301674, 4.6995e1, 1.4981e1
1678483927.7857664, 4.6994e1, 1.4981e1
1678483928.2547042, 4.6993e1, 1.4981e1
1678483928.8871565, 4.6992e1, 1.4981e1
1678483929.3028102, 4.6991e1, 1.4981e1
1678483929.7857554, 4.6990e1, 1.4981e1
1678483930.2549634, 4.6989e1, 1.4981e1
1678483930.8880057, 4.6988e1, 1.4981e1
1678483931.302842, 4.6988e1, 1.4981e1
1678483931.7860496, 4.6987e1, 1.4981e1
1678483932.2552366, 4.6986e1, 1.4981e1
1678483932.8882966, 4.6985e1, 1.4981e1
1678483933.3029912, 4.6984e1, 1.4981e1
1678483933.7858493, 4.6984e1, 1.4981e1
1678483934.2554986, 4.6983e1, 1.4981e1
1678483934.8884037, 4.6983e1, 1.4981e1
1678483935.302958, 4.6982e1, 1.4981e1
1678483935.786936, 4.6982e1, 1.4981e1
1678483936.255693, 4.6981e1, 1.4981e1
1678483936.8882117, 4.6981e1, 1.4981e1
1678483937.3039932, 4.6981e1, 1.4981e1
1678483937.786979, 4.6980e1, 1.4980e1
1678483938.2559402, 4.6979e1, 1.4980e1
1678483938.8884099, 4.6979e1, 1.4980e1
1678483939.3039973, 4.6978e1, 1.4980e1
1678483939.7870443, 4.6978e1, 1.4980e1
1678483940.2562046, 4.6977e1, 1.4980e1
1678483940.8893163, 4.6976e1, 1.4980e1
1678483941.3040538, 4.6975e1, 1.4980e1
1678483941.7870805, 4.6975e1, 1.4980e1
1678483942.2564638, 4.6974e1, 1.4981e1
1678483942.8894334, 4.6973e1, 1.4981e1
1678483943.3040733, 4.6972e1, 1.4981e1
1678483943.788102, 4.6972e1, 1.4981e1
1678483944.256693, 4.6971e1, 1.4981e1
1678483944.8894985, 4.6971e1, 1.4981e1
1678483945.3041222, 4.6971e1, 1.4980e1
1678483945.7881448, 4.6970e1, 1.4980e1
1678483946.257282, 4.6970e1, 1.4980e1
1678483946.8897676, 4.6969e1, 1.4980e1
1678483947.3055975, 4.6968e1, 1.4981e1
1678483947.788199, 4.6967e1, 1.4981e1
1678483948.257267, 4.6966e1, 1.4981e1
1678483948.8895867, 4.6966e1, 1.4981e1
1678483949.3052287, 4.6965e1, 1.4981e1
1678483949.7882736, 4.6965e1, 1.4981e1
1678483950.2578886, 4.6964e1, 1.4981e1
1678483950.890655, 4.6963e1, 1.4980e1
1678483951.3052707, 4.6962e1, 1.4980e1
1678483951.7882829, 4.6961e1, 1.4980e1
1678483952.257804, 4.6961e1, 1.4980e1
1678483952.8906658, 4.6960e1, 1.4980e1
1678483953.3053122, 4.6959e1, 1.4980e1
1678483953.7892647, 4.6959e1, 1.4980e1
1678483954.2580256, 4.6958e1, 1.4980e1
1678483954.8907087, 4.6957e1, 1.4981e1
1678483955.305308, 4.6956e1, 1.4981e1
1678483955.7893019, 4.6956e1, 1.4981e1
1678483956.2582483, 4.6955e1, 1.4981e1
1678483956.8906782, 4.6955e1, 1.4980e1
1678483957.306875, 4.6954e1, 1.4980e1
1678483957.789445, 4.6953e1, 1.4980e1
1678483958.2585063, 4.6952e1, 1.4980e1
1678483958.8915598, 4.6952e1, 1.4980e1
1678483959.3064423, 4.6951e1, 1.4980e1
1678483959.7894514, 4.6950e1, 1.4980e1
1678483960.258767, 4.6950e1, 1.4980e1
1678483960.891807, 4.6949e1, 1.4980e1
1678483961.3064873, 4.6949e1, 1.4980e1
1678483961.7894633, 4.6948e1, 1.4980e1
1678483962.2590332, 4.6947e1, 1.4980e1
1678483962.8921008, 4.6947e1, 1.4980e1
1678483963.3065236, 4.6945e1, 1.4980e1
1678483963.790554, 4.6945e1, 1.4981e1
1678483964.2592964, 4.6944e1, 1.4981e1
1678483964.8918412, 4.6943e1, 1.4981e1
1678483965.3065488, 4.6943e1, 1.4981e1
1678483965.7905648, 4.6942e1, 1.4981e1
1678483966.2595656, 4.6942e1, 1.4981e1
1678483966.892192, 4.6941e1, 1.4981e1
1678483967.3076189, 4.6940e1, 1.4980e1
1678483967.7906222, 4.6939e1, 1.4980e1
1678483968.259811, 4.6938e1, 1.4980e1
1678483968.8927085, 4.6938e1, 1.4981e1
1678483969.307808, 4.6937e1, 1.4981e1
1678483969.7906802, 4.6937e1, 1.4981e1
1678483970.2600458, 4.6936e1, 1.4981e1
1678483970.8926828, 4.6935e1, 1.4981e1
1678483971.3077388, 4.6934e1, 1.4981e1
1678483971.7916965, 4.6933e1, 1.4981e1
1678483972.260355, 4.6932e1, 1.4981e1
1678483972.893215, 4.6931e1, 1.4981e1
1678483973.3078594, 4.6931e1, 1.4981e1
1678483973.791773, 4.6931e1, 1.4981e1
1678483974.2605658, 4.6931e1, 1.4981e1
1678483974.89322, 4.6931e1, 1.4980e1
1678483975.3087947, 4.6930e1, 1.4980e1
1678483975.791808, 4.6930e1, 1.4980e1
1678483976.261149, 4.6929e1, 1.4980e1
1678483976.8931186, 4.6928e1, 1.4980e1
1678483977.3087718, 4.6928e1, 1.4980e1
1678483977.7918632, 4.6928e1, 1.4980e1
1678483978.261062, 4.6928e1, 1.4981e1
1678483978.8942688, 4.6927e1, 1.4981e1
1678483979.3088582, 4.6926e1, 1.4981e1
1678483979.791912, 4.6926e1, 1.4981e1
1678483980.2613754, 4.6925e1, 1.4981e1
1678483980.8938935, 4.6924e1, 1.4981e1
1678483981.3092573, 4.6923e1, 1.4981e1
1678483981.7929006, 4.6923e1, 1.4981e1
1678483982.2616036, 4.6923e1, 1.4981e1
1678483982.8943796, 4.6922e1, 1.4981e1
1678483983.3089094, 4.6922e1, 1.4981e1
1678483983.7929218, 4.6921e1, 1.4981e1
1678483984.2618802, 4.6920e1, 1.4981e1
1678483984.8943717, 4.6919e1, 1.4981e1
1678483985.309984, 4.6918e1, 1.4981e1
1678483985.79313, 4.6917e1, 1.4981e1
1678483986.2620752, 4.6915e1, 1.4981e1
1678483986.8954494, 4.6914e1, 1.4981e1
1678483987.3100162, 4.6913e1, 1.4981e1
1678483987.792988, 4.6912e1, 1.4981e1
1678483988.2623994, 4.6912e1, 1.4981e1
1678483988.8955708, 4.6911e1, 1.4981e1
1678483989.3100846, 4.6910e1, 1.4981e1
1678483989.7930818, 4.6910e1, 1.4981e1
1678483990.2626665, 4.6909e1, 1.4981e1
1678483990.8951, 4.6908e1, 1.4981e1
1678483991.3100896, 4.6908e1, 1.4981e1
1678483991.7941227, 4.6908e1, 1.4981e1
1678483992.2628973, 4.6908e1, 1.4981e1
1678483992.8956733, 4.6908e1, 1.4981e1
1678483993.3111427, 4.6907e1, 1.4981e1
1678483993.7941482, 4.6907e1, 1.4980e1
1678483994.263174, 4.6906e1, 1.4980e1
1678483994.8956523, 4.6905e1, 1.4980e1
1678483995.3113434, 4.6904e1, 1.4980e1
1678483995.794203, 4.6904e1, 1.4981e1
1678483996.2633753, 4.6903e1, 1.4981e1
1678483996.896693, 4.6902e1, 1.4981e1
1678483997.3112357, 4.6901e1, 1.4981e1
1678483997.7942357, 4.6901e1, 1.4981e1
1678483998.263687, 4.6900e1, 1.4981e1
1678483998.896773, 4.6899e1, 1.4981e1
1678483999.3112695, 4.6898e1, 1.4981e1
1678483999.794688, 4.6898e1, 1.4981e1
1678484000.263947, 4.6897e1, 1.4981e1
1678484000.8963583, 4.6897e1, 1.4980e1
1678484001.3113208, 4.6896e1, 1.4980e1
1678484001.795387, 4.6896e1, 1.4980e1
1678484002.264131, 4.6896e1, 1.4980e1
1678484002.8970797, 4.6896e1, 1.4980e1
1678484003.3124127, 4.6896e1, 1.4981e1
1678484003.795438, 4.6896e1, 1.4981e1
1678484004.2644966, 4.6896e1, 1.4981e1
1678484004.896843, 4.6896e1, 1.4981e1
1678484005.3127413, 4.6895e1, 1.4981e1
1678484005.795435, 4.6894e1, 1.4981e1
1678484006.2646768, 4.6893e1, 1.4981e1
1678484006.8983266, 4.6892e1, 1.4981e1
1678484007.3125024, 4.6892e1, 1.4981e1
1678484007.7955072, 4.6891e1, 1.4981e1
1678484008.2649639, 4.6890e1, 1.4981e1
1678484008.8982384, 4.6889e1, 1.4981e1
1678484009.3125, 4.6888e1, 1.4981e1
1678484009.7964687, 4.6888e1, 1.4981e1
1678484010.2652206, 4.6887e1, 1.4981e1
1678484010.8977861, 4.6886e1, 1.4981e1
1678484011.3128762, 4.6885e1, 1.4981e1
1678484011.7965722, 4.6884e1, 1.4981e1
1678484012.2654731, 4.6884e1, 1.4981e1
1678484012.897829, 4.6883e1, 1.4981e1
1678484013.3135185, 4.6882e1, 1.4981e1
1678484013.7965748, 4.6882e1, 1.4981e1
1678484014.2657092, 4.6881e1, 1.4981e1
1678484014.8978145, 4.6881e1, 1.4981e1
1678484015.3135676, 4.6881e1, 1.4981e1
1678484015.7970123, 4.6880e1, 1.4981e1
1678484016.265954, 4.6879e1, 1.4981e1
1678484016.899372, 4.6879e1, 1.4981e1
1678484017.313623, 4.6878e1, 1.4981e1
1678484017.7966754, 4.6877e1, 1.4981e1
1678484018.2662106, 4.6876e1, 1.4981e1
1678484018.899139, 4.6875e1, 1.4981e1
1678484019.3136637, 4.6875e1, 1.4981e1
1678484019.7976937, 4.6874e1, 1.4981e1
1678484020.2664526, 4.6873e1, 1.4981e1
1678484020.8992214, 4.6872e1, 1.4981e1
1678484021.3137598, 4.6872e1, 1.4981e1
1678484021.7977462, 4.6871e1, 1.4981e1
1678484022.2667701, 4.6871e1, 1.4981e1
1678484022.8992176, 4.6871e1, 1.4981e1
1678484023.3148134, 4.6870e1, 1.4981e1
1678484023.7977936, 4.6870e1, 1.4981e1
1678484024.2669346, 4.6869e1, 1.4981e1
1678484024.900362, 4.6869e1, 1.4981e1
1678484025.314832, 4.6869e1, 1.4981e1
1678484025.7978456, 4.6868e1, 1.4981e1
1678484026.2672522, 4.6867e1, 1.4981e1
1678484026.900278, 4.6866e1, 1.4981e1
1678484027.314859, 4.6864e1, 1.4981e1
1678484027.7989316, 4.6863e1, 1.4981e1
1678484028.2680063, 4.6862e1, 1.4981e1
1678484028.9004114, 4.6862e1, 1.4981e1
1678484029.3149383, 4.6861e1, 1.4981e1
1678484029.7989233, 4.6861e1, 1.4981e1
1678484030.2677608, 4.6860e1, 1.4981e1
1678484030.900401, 4.6860e1, 1.4981e1
1678484031.3160067, 4.6859e1, 1.4981e1
1678484031.798988, 4.6858e1, 1.4981e1
1678484032.2680008, 4.6857e1, 1.4981e1
1678484032.9004211, 4.6856e1, 1.4981e1
1678484033.3160245, 4.6856e1, 1.4981e1
1678484033.7990289, 4.6855e1, 1.4981e1
1678484034.2682679, 4.6855e1, 1.4981e1
1678484034.901481, 4.6854e1, 1.4980e1
1678484035.3160655, 4.6854e1, 1.4981e1
1678484035.799619, 4.6853e1, 1.4980e1
1678484036.2685077, 4.6852e1, 1.4980e1
1678484036.9013007, 4.6852e1, 1.4981e1
1678484037.316105, 4.6852e1, 1.4981e1
1678484037.8000805, 4.6851e1, 1.4981e1
1678484038.2687833, 4.6851e1, 1.4981e1
1678484038.901571, 4.6850e1, 1.4981e1
1678484039.31614, 4.6850e1, 1.4980e1
1678484039.8001153, 4.6849e1, 1.4981e1
1678484040.268982, 4.6848e1, 1.4981e1
1678484040.9013903, 4.6848e1, 1.4981e1
1678484041.3171225, 4.6847e1, 1.4981e1
1678484041.800148, 4.6846e1, 1.4981e1
1678484042.2692728, 4.6845e1, 1.4981e1
1678484042.901668, 4.6845e1, 1.4981e1
1678484043.3172116, 4.6844e1, 1.4981e1
1678484043.8002288, 4.6843e1, 1.4981e1
1678484044.2695131, 4.6843e1, 1.4981e1
1678484044.902709, 4.6843e1, 1.4981e1
1678484045.3172128, 4.6843e1, 1.4981e1
1678484045.8002381, 4.6842e1, 1.4981e1
1678484046.2697623, 4.6840e1, 1.4981e1
1678484046.902789, 4.6839e1, 1.4981e1
1678484047.317309, 4.6838e1, 1.4981e1
1678484047.8012793, 4.6838e1, 1.4981e1
1678484048.2700374, 4.6838e1, 1.4981e1
1678484048.9024947, 4.6837e1, 1.4981e1
1678484049.317312, 4.6836e1, 1.4981e1
1678484049.801327, 4.6835e1, 1.4981e1
1678484050.2702687, 4.6834e1, 1.4981e1
1678484050.902755, 4.6832e1, 1.4981e1
1678484051.3184032, 4.6831e1, 1.4981e1
1678484051.8015323, 4.6829e1, 1.4981e1
1678484052.2705235, 4.6827e1, 1.4981e1
1678484052.9039073, 4.6826e1, 1.4981e1
1678484053.318375, 4.6826e1, 1.4981e1
1678484053.8014545, 4.6825e1, 1.4981e1
1678484054.270823, 4.6825e1, 1.4981e1
1678484054.9039912, 4.6824e1, 1.4981e1
1678484055.3184736, 4.6824e1, 1.4981e1
1678484055.8014681, 4.6823e1, 1.4981e1
1678484056.2711043, 4.6822e1, 1.4981e1
1678484056.9037333, 4.6822e1, 1.4980e1
1678484057.31852, 4.6821e1, 1.4980e1
1678484057.8025374, 4.6820e1, 1.4980e1
1678484058.2712898, 4.6818e1, 1.4981e1
1678484058.9038956, 4.6817e1, 1.4981e1
1678484059.3196108, 4.6816e1, 1.4980e1
1678484059.8029861, 4.6815e1, 1.4980e1
1678484060.2716067, 4.6815e1, 1.4980e1
1678484060.9040911, 4.6814e1, 1.4980e1
1678484061.3195875, 4.6813e1, 1.4980e1
1678484061.8026216, 4.6813e1, 1.4980e1
1678484062.2718554, 4.6812e1, 1.4980e1
1678484062.9050348, 4.6811e1, 1.4980e1
1678484063.3196878, 4.6810e1, 1.4980e1
1678484063.8030038, 4.6810e1, 1.4981e1
1678484064.2726712, 4.6809e1, 1.4981e1
1678484064.9048293, 4.6809e1, 1.4981e1
1678484065.3197308, 4.6808e1, 1.4981e1
1678484065.8036551, 4.6807e1, 1.4980e1
1678484066.2723932, 4.6806e1, 1.4980e1
1678484066.9050844, 4.6806e1, 1.4980e1
1678484067.319751, 4.6807e1, 1.4980e1
1678484067.803717, 4.6807e1, 1.4980e1
1678484068.272607, 4.6807e1, 1.4981e1
1678484068.9051747, 4.6807e1, 1.4981e1
1678484069.3207011, 4.6806e1, 1.4980e1
1678484069.8037431, 4.6806e1, 1.4980e1
1678484070.2728405, 4.6805e1, 1.4980e1
1678484070.9052308, 4.6804e1, 1.4980e1
1678484071.3207607, 4.6803e1, 1.4980e1
1678484071.8038006, 4.6803e1, 1.4980e1
1678484072.2731004, 4.6802e1, 1.4980e1
1678484072.9063494, 4.6802e1, 1.4980e1
1678484073.3208222, 4.6801e1, 1.4981e1
1678484073.803832, 4.6801e1, 1.4981e1
1678484074.2733648, 4.6800e1, 1.4981e1
1678484074.9061663, 4.6800e1, 1.4981e1
1678484075.3208427, 4.6799e1, 1.4981e1
